Device Information:
Name:,WEATHER - 2636850
Model:,5500L
Serial:,2636850
Firmware:,1.46
Profile Version:,0.09
Hardware Version:,Rev 14
LiNK Version:,1.04.04

Time,Temp,Wet Bulb Temp.,Rel. Hum.,Baro.,Altitude,Station P.,Wind Speed,Heat Index,Dew Point,Dens. Alt.,Crosswind,Headwind,Mag. Dir.,True Dir.,Wind Chill,
yyyy-MM-dd hh:mm:ss,Celsius,Celsius,%,mb,Meters,mb,m/s,Celsius,Celsius,Meters,m/s,m/s,Degrees,Degrees,Celsius,
2022-05-18 07:25:28,23.1,16.3,53.9,775.0,2202,775.1,0.0,22.7,13.2,3048,***,***,***,***,23.0
2022-05-18 07:25:30,23.1,16.8,56.5,775.2,2199,775.3,0.0,22.9,14.0,3050,***,***,***,***,23.1
2022-05-18 07:25:32,23.2,17.3,59.2,775.2,2202,775.1,0.0,23.0,14.8,3058,***,***,***,***,23.1
2022-05-18 07:25:34,23.2,17.8,61.9,776.5,2188,776.5,0.0,23.3,15.6,3047,***,***,***,***,23.2
2022-05-18 07:26:36,23.3,18.2,64.5,775.7,2195,775.7,0.0,23.5,16.2,3063,***,***,***,***,23.3
2022-05-18 07:27:38,23.4,18.7,67.0,775.4,2198,775.4,0.0,23.6,16.9,3073,***,***,***,***,23.3
2022-05-18 07:27:40,23.5,19.1,69.2,775.2,2200,775.2,0.0,23.9,17.5,3081,***,***,***,***,23.4
2022-05-18 07:27:42,23.5,19.5,71.0,775.2,2202,775.2,0.0,24.0,18.0,3085,***,***,***,***,23.5
2022-05-18 14:56:24,23.5,19.6,71.8,775.2,2200,775.2,0.0,24.0,18.1,3087,***,***,***,***,23.5
2022-05-18 14:56:26,20.7,15.6,62.1,761.0,2348,761.0,0.0,20.5,13.2,3147,***,***,***,***,20.7
2022-05-18 14:56:28,20.6,13.3,48.4,760.9,2348,760.9,2.1,19.7,9.3,3130,***,***,***,***,20.6
2022-05-18 14:56:30,20.4,11.8,39.8,761.0,2347,761.0,3.1,18.9,6.3,3110,***,***,***,***,20.3
2022-05-18 14:56:32,20.1,10.5,34.6,761.2,2346,761.2,4.2,18.2,4.0,3091,***,***,***,***,19.9
2022-05-18 14:56:34,19.8,9.8,31.3,761.2,2346,761.2,4.0,17.6,2.3,3075,***,***,***,***,19.5
2022-05-18 14:56:36,19.5,9.2,29.2,761.2,2346,761.2,4.9,17.1,1.1,3064,***,***,***,***,19.0
2022-05-18 14:56:38,19.2,8.7,27.9,761.2,2346,761.3,5.4,16.7,0.2,3052,***,***,***,***,18.6
2022-05-18 14:56:40,19.0,8.5,27.0,761.2,2346,761.2,5.5,16.4,-0.4,3044,***,***,***,***,18.3
2022-05-18 14:56:42,18.9,8.3,26.2,761.2,2346,761.2,5.1,16.0,-0.9,3039,***,***,***,***,18.2
2022-05-18 14:56:44,18.8,8.1,25.6,761.2,2346,761.3,4.8,15.8,-1.4,3033,***,***,***,***,18.1
2022-05-18 14:56:46,18.7,7.9,25.2,761.2,2346,761.3,5.0,15.7,-1.6,3030,***,***,***,***,17.9
2022-05-18 14:56:48,18.6,7.8,25.1,761.2,2346,761.3,5.2,15.7,-1.8,3027,***,***,***,***,17.9
2022-05-18 14:56:50,18.6,7.8,25.1,761.2,2346,761.2,5.2,15.5,-1.8,3027,***,***,***,***,17.7
2022-05-18 14:56:52,18.6,7.8,25.1,761.2,2346,761.2,5.2,15.5,-1.8,3028,***,***,***,***,17.8
2022-05-18 14:56:54,18.5,7.8,25.1,761.2,2346,761.2,4.8,15.5,-1.8,3027,***,***,***,***,17.9
2022-05-18 14:56:56,18.5,7.9,25.4,761.2,2346,761.2,4.7,15.5,-1.6,3026,***,***,***,***,17.9
2022-05-18 14:56:58,18.6,8.0,25.9,761.2,2346,761.2,4.3,15.5,-1.4,3028,***,***,***,***,17.9
2022-05-18 14:57:00,18.5,8.1,26.4,761.2,2346,761.2,3.8,15.6,-1.1,3028,***,***,***,***,18.1
2022-05-18 14:57:02,18.5,8.1,26.9,761.2,2346,761.2,4.1,15.6,-0.8,3029,***,***,***,***,18.0
2022-05-18 14:57:04,18.6,8.2,27.3,761.2,2346,761.3,4.3,15.8,-0.6,3030,***,***,***,***,18.1
2022-05-18 14:57:06,18.6,8.2,27.5,761.2,2346,761.2,4.1,15.8,-0.5,3033,***,***,***,***,18.1
2022-05-18 14:57:08,18.6,8.3,27.6,761.2,2346,761.2,4.1,15.8,-0.4,3032,***,***,***,***,18.1
2022-05-18 14:57:10,18.6,8.3,27.9,761.2,2346,761.2,4.0,15.8,-0.3,3032,***,***,***,***,18.2
2022-05-18 14:57:12,18.6,8.4,28.1,761.2,2346,761.2,4.0,15.6,-0.2,3031,***,***,***,***,18.0
2022-05-18 14:57:14,18.6,8.4,28.2,761.2,2346,761.3,3.8,15.7,-0.2,3029,***,***,***,***,18.1
2022-05-18 14:57:16,18.5,8.4,28.4,761.2,2346,761.3,4.0,15.7,-0.1,3028,***,***,***,***,18.0
2022-05-18 14:57:18,18.5,8.4,28.6,761.2,2346,761.3,4.1,15.6,-0.1,3028,***,***,***,***,17.9
2022-05-18 14:57:20,18.4,8.3,28.7,761.2,2346,761.2,3.9,15.6,-0.1,3027,***,***,***,***,18.0
2022-05-18 14:57:22,18.4,8.3,28.7,761.2,2346,761.2,4.1,15.5,-0.1,3025,***,***,***,***,17.7
2022-05-18 14:57:24,18.4,8.3,28.7,761.2,2346,761.2,4.2,15.5,-0.1,3025,***,***,***,***,17.7
2022-05-18 14:57:26,18.4,8.3,28.7,761.2,2346,761.2,4.2,15.5,-0.1,3024,***,***,***,***,17.7
2022-05-18 14:57:28,18.4,8.3,28.7,761.2,2346,761.3,4.6,15.5,-0.1,3023,***,***,***,***,17.6
2022-05-18 14:57:30,18.4,8.3,28.9,761.2,2346,761.2,4.9,15.5,-0.0,3024,***,***,***,***,17.6
2022-05-18 14:57:32,18.3,8.3,29.1,761.2,2346,761.3,4.9,15.5,0.0,3021,***,***,***,***,17.6
2022-05-18 14:57:34,18.3,8.3,29.1,761.2,2346,761.2,4.7,15.4,0.0,3021,***,***,***,***,17.5
2022-05-18 14:57:36,18.3,8.3,28.9,761.2,2346,761.3,4.8,15.4,-0.1,3020,***,***,***,***,17.5
2022-05-18 14:57:38,18.3,8.2,28.5,761.2,2346,761.3,4.4,15.4,-0.3,3020,***,***,***,***,17.6
2022-05-18 14:57:40,18.3,8.1,28.1,761.2,2346,761.3,4.3,15.3,-0.5,3020,***,***,***,***,17.6
2022-05-18 14:57:42,18.3,8.1,27.6,761.2,2346,761.2,4.3,15.4,-0.7,3021,***,***,***,***,17.7
2022-05-18 14:57:44,18.3,8.1,27.3,761.2,2346,761.2,3.9,15.4,-0.9,3020,***,***,***,***,17.8
2022-05-18 14:57:46,18.2,8.0,27.2,761.2,2346,761.2,4.2,15.3,-0.9,3018,***,***,***,***,17.6
2022-05-18 14:57:48,18.2,8.0,27.4,761.2,2346,761.2,4.5,15.3,-0.8,3018,***,***,***,***,17.5
2022-05-18 14:57:50,18.2,8.1,27.6,761.2,2346,761.3,4.1,15.3,-0.7,3018,***,***,***,***,17.6
2022-05-18 14:57:52,18.2,8.1,27.7,761.2,2346,761.2,3.7,15.3,-0.7,3018,***,***,***,***,17.7
