latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
33.737634,-118.104796,0.30,0.70,0.67,0.57,0.30,0.30,0.67,0.57,1,2022-06-09 00:10:11.412,2022-06-08 17:10:11.412,16,0,0,16.646,33.737631,-118.104801,0.20,0.40,-0.50,-8.80,0.00,-123.20,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,0,0,0,0,0,1654733411411,4224,4226,4225,4212,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AFBV5340045,,0,3535,0,88.00,0.00,-1232.00,1.00,0.00,-1339.00,11,3.00,6.71,5.67,2.00,4.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,(null),(null),(null),(null),0.0,3.0,0.0,0.0,0.0,0.0,0
33.737635,-118.104796,0.40,0.70,0.67,0.61,0.40,0.40,0.67,0.61,100,2022-06-09 00:10:11.511,2022-06-08 17:10:11.511,16,0,0,16.646,33.737631,-118.104801,0.20,0.40,-0.50,-9.00,0.10,-122.30,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,0,0,0,0,0,1654733411510,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,90.00,1.00,-1223.00,1.00,0.00,-1339.00,11,4.00,6.71,6.14,2.00,4.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0
33.737635,-118.104795,0.50,0.80,0.62,0.66,0.50,0.50,0.67,0.66,200,2022-06-09 00:10:11.611,2022-06-08 17:10:11.611,16,0,0,16.646,33.737631,-118.104801,0.20,0.30,-0.50,-9.10,0.50,-121.70,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,0,0,0,0,0,1654733411610,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,91.00,5.00,-1217.00,1.00,0.00,-1339.00,11,5.00,6.16,6.56,2.00,3.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0
33.737635,-118.104795,0.50,0.80,0.59,0.70,0.50,0.50,0.67,0.70,302,2022-06-09 00:10:11.712,2022-06-08 17:10:11.712,16,0,0,16.646,33.737631,-118.104801,0.10,0.30,-0.50,-8.70,0.30,-121.40,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,0,0,0,0,0,1654733411712,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,87.00,3.00,-1214.00,1.00,0.00,-1339.00,11,5.00,5.92,6.97,1.00,3.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0
33.737635,-118.104794,0.60,0.80,0.59,0.75,0.60,0.60,0.67,0.75,400,2022-06-09 00:10:11.811,2022-06-08 17:10:11.811,16,0,0,16.646,33.737631,-118.104801,0.10,0.30,-0.50,-8.60,0.20,-121.20,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,0,0,0,0,0,1654733411810,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,86.00,2.00,-1212.00,1.00,0.00,-1339.00,11,6.00,5.92,7.55,1.00,3.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0
33.737635,-118.104794,0.60,0.90,0.59,0.79,0.60,0.60,0.67,0.79,501,2022-06-09 00:10:11.911,2022-06-08 17:10:11.911,16,0,0,16.646,33.737631,-118.104801,0.10,0.30,-0.50,-8.10,0.10,-121.10,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,0,0,0,0,0,1654733411911,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,81.00,1.00,-1211.00,1.00,0.00,-1339.00,11,6.00,5.92,7.93,1.00,3.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0
33.737636,-118.104793,0.70,0.90,0.55,0.84,0.70,0.70,0.67,0.84,600,2022-06-09 00:10:12.011,2022-06-08 17:10:12.011,16,0,0,16.646,33.737631,-118.104801,0.10,0.20,-0.50,-7.50,0.50,-121.00,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,0,0,0,0,0,1654733412010,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,75.00,5.00,-1210.00,1.00,0.00,-1339.00,11,7.00,5.48,8.44,1.00,2.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0
33.737636,-118.104793,0.70,1.00,0.55,0.88,0.70,0.70,0.67,0.88,700,2022-06-09 00:10:12.111,2022-06-08 17:10:12.111,16,0,0,16.646,33.737631,-118.104801,0.10,0.20,-0.50,-7.40,0.60,-121.00,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,42,0,0,0,0,1654733412110,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,74.00,6.00,-1210.00,1.00,0.00,-1339.00,11,7.00,5.48,8.80,1.00,2.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.3,0.0,0.0,0.0,0.0,0
33.737636,-118.104793,0.70,1.00,0.55,0.88,0.70,0.70,0.67,0.88,800,2022-06-09 00:10:12.211,2022-06-08 17:10:12.211,16,0,0,16.646,33.737631,-118.104801,0.10,0.20,-0.50,-7.70,0.20,-121.10,0,1,0,88,100,-4839,3088,16646,3051.50,11,TakeOff,1,0,126,0,0,0,0,1654733412210,4224,4226,4225,4212,0,0,27,,,,,,,0,0,0,77.00,2.00,-1211.00,1.00,0.00,-1339.00,11,7.00,5.48,8.80,1.00,2.00,-5.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.3,0.0,0.0,0.0,0.0,0
33.737636,-118.104793,0.80,1.10,0.46,0.91,0.80,0.80,0.67,0.91,900,2022-06-09 00:10:12.311,2022-06-08 17:10:12.311,16,0,0,16.646,33.737631,-118.104801,0.10,0.20,-0.40,-8.40,0.30,-121.00,0,1,0,88,100,-4839,3088,16646,3051.50,11,Sport,1,0,226,0,0,0,0,1654733412310,4138,4135,4126,4113,0,0,27,,,,,,,0,0,0,84.00,3.00,-1210.00,1.00,0.00,-1339.00,31,8.00,4.58,9.13,1.00,2.00,-4.00,0,,,100,100,0,1,0,0,0,0,6,,,,,0.0,3.2,0.0,0.0,0.0,0.0,0
