latitude,longitude,altitude(feet),ultrasonicHeight(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182947,-118.129091,3.28,3.28,1.12,0.71,3.28,3.28,1.12,0.74,1199,2022-06-06 23:27:30.497,2022-06-06 16:27:30.497,15,0,0,16.272,34.182946,-118.129091,0.00,0.00,-1.12,3.00,-0.80,-2.90,0,1,0,78,100,-6766,2644,16272,3151.50,10,TakeOff,1,0,0,0,0,0,0,1654558050496,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-30.00,-8.00,-29.00,0.00,0.00,-155.00,11,10.00,5.00,2.15,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129091,3.61,3.61,1.12,0.73,3.61,3.61,1.12,0.74,1301,2022-06-06 23:27:30.598,2022-06-06 16:27:30.598,16,0,0,16.272,34.182946,-118.129091,0.00,0.00,-1.12,2.90,-1.10,-2.90,0,1,0,78,100,-6766,2644,16272,3151.50,10,TakeOff,1,0,0,0,0,0,0,1654558050598,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-29.00,-11.00,-29.00,0.00,0.00,-155.00,11,11.00,5.00,2.21,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.61,0.89,0.72,3.61,3.61,1.12,0.74,1400,2022-06-06 23:27:30.697,2022-06-06 16:27:30.697,16,0,0,16.272,34.182946,-118.129091,0.00,0.00,-0.89,2.70,-1.10,-2.90,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558050697,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-27.00,-11.00,-29.00,0.00,0.00,-155.00,31,11.00,4.00,2.19,0.00,0.00,-4.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129092,3.61,3.61,0.67,0.73,3.61,3.61,1.12,0.74,1501,2022-06-06 23:27:30.799,2022-06-06 16:27:30.799,16,0,0,16.272,34.182946,-118.129091,0.00,0.00,-0.67,2.70,-0.90,-2.90,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558050798,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-27.00,-9.00,-29.00,0.00,0.00,-155.00,31,11.00,3.00,2.23,0.00,0.00,-3.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129091,3.94,3.94,0.22,0.78,3.94,3.94,1.12,0.78,1599,2022-06-06 23:27:30.897,2022-06-06 16:27:30.897,16,0,0,16.272,34.182946,-118.129091,0.00,0.00,-0.22,2.60,-1.00,-2.90,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558050896,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-26.00,-10.00,-29.00,0.00,0.00,-155.00,31,12.00,1.00,2.37,0.00,0.00,-1.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129091,3.94,3.94,0.00,0.79,3.94,3.94,1.12,0.79,1651,2022-06-06 23:27:30.948,2022-06-06 16:27:30.948,15,0,0,16.272,34.182946,-118.129091,0.00,0.00,0.00,2.40,-1.30,-2.80,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558050948,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-24.00,-13.00,-28.00,0.00,0.00,-155.00,31,12.00,0.00,2.41,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129091,3.94,3.94,0.00,0.80,3.94,3.94,1.12,0.80,1800,2022-06-06 23:27:31.098,2022-06-06 16:27:31.098,15,0,0,16.272,34.182946,-118.129091,0.00,0.00,0.00,2.30,-1.40,-2.70,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051097,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-23.00,-14.00,-27.00,0.00,0.00,-155.00,31,12.00,0.00,2.43,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129091,3.94,3.94,0.00,0.81,3.94,3.94,1.12,0.81,1900,2022-06-06 23:27:31.198,2022-06-06 16:27:31.198,15,0,0,16.272,34.182946,-118.129091,0.00,0.00,0.00,2.40,-1.30,-2.70,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051197,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-24.00,-13.00,-27.00,0.00,0.00,-155.00,31,12.00,0.00,2.46,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129091,3.61,3.94,0.00,0.88,3.94,3.94,1.12,0.88,2000,2022-06-06 23:27:31.297,2022-06-06 16:27:31.297,15,0,0,16.272,34.182946,-118.129091,0.00,0.00,0.00,2.50,-1.10,-2.80,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051297,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-25.00,-11.00,-28.00,0.00,0.00,-155.00,31,11.00,0.00,2.69,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129091,3.61,3.94,0.00,0.89,3.94,3.94,1.12,0.89,2101,2022-06-06 23:27:31.399,2022-06-06 16:27:31.399,15,0,0,16.272,34.182946,-118.129091,0.00,0.00,0.00,2.60,-0.80,-2.80,0,1,0,78,100,-6766,2644,16272,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051398,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-26.00,-8.00,-28.00,0.00,0.00,-155.00,31,11.00,0.00,2.72,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129092,3.61,3.94,0.00,0.80,3.94,3.94,1.12,0.89,2200,2022-06-06 23:27:31.497,2022-06-06 16:27:31.497,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.60,-0.40,-2.90,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051497,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-26.00,-4.00,-29.00,0.00,0.00,-155.00,31,11.00,0.00,2.43,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129092,3.61,3.94,0.00,0.80,3.94,3.94,1.12,0.89,2251,2022-06-06 23:27:31.549,2022-06-06 16:27:31.549,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.40,0.00,-2.80,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051548,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-24.00,0.00,-28.00,0.00,0.00,-155.00,31,11.00,0.00,2.43,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129092,3.61,3.94,0.00,0.78,3.94,3.94,1.12,0.89,2400,2022-06-06 23:27:31.698,2022-06-06 16:27:31.698,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.20,0.00,-2.70,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051697,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-22.00,0.00,-27.00,0.00,0.00,-155.00,31,11.00,0.00,2.39,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182948,-118.129092,3.61,3.94,0.00,0.78,3.94,3.94,1.12,0.89,2502,2022-06-06 23:27:31.800,2022-06-06 16:27:31.800,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.40,-0.20,-2.60,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051799,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-24.00,-2.00,-26.00,0.00,0.00,-155.00,31,11.00,0.00,2.37,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129092,3.61,3.94,0.00,0.71,3.94,3.94,1.12,0.89,2602,2022-06-06 23:27:31.900,2022-06-06 16:27:31.900,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.50,-0.50,-2.70,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051899,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-25.00,-5.00,-27.00,0.00,0.00,-155.00,31,11.00,0.00,2.17,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.70,3.94,3.94,1.12,0.89,2700,2022-06-06 23:27:31.997,2022-06-06 16:27:31.997,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.50,-0.70,-2.70,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558051997,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-25.00,-7.00,-27.00,0.00,0.00,-155.00,31,11.00,0.00,2.13,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129092,3.61,3.94,0.00,0.66,3.94,3.94,1.12,0.89,2801,2022-06-06 23:27:32.099,2022-06-06 16:27:32.099,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.20,-0.70,-2.70,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052098,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-22.00,-7.00,-27.00,0.00,0.00,-155.00,31,11.00,0.00,2.00,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.63,3.94,3.94,1.12,0.89,2902,2022-06-06 23:27:32.199,2022-06-06 16:27:32.199,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.00,-1.00,-2.80,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052199,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-20.00,-10.00,-28.00,0.00,0.00,-155.00,31,11.00,0.00,1.93,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.54,3.94,3.94,1.12,0.89,3000,2022-06-06 23:27:32.298,2022-06-06 16:27:32.298,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,2.00,-1.20,-2.90,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052297,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-20.00,-12.00,-29.00,0.00,0.00,-155.00,31,11.00,0.00,1.66,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.51,3.94,3.94,1.12,0.89,3102,2022-06-06 23:27:32.399,2022-06-06 16:27:32.399,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,1.80,-1.10,-2.90,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052399,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-18.00,-11.00,-29.00,0.00,0.00,-155.00,31,11.00,0.00,1.55,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.49,3.94,3.94,1.12,0.89,3204,2022-06-06 23:27:32.501,2022-06-06 16:27:32.501,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,1.50,-1.10,-3.00,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052501,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-15.00,-11.00,-30.00,0.00,0.00,-155.00,31,11.00,0.00,1.49,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.45,3.94,3.94,1.12,0.89,3303,2022-06-06 23:27:32.601,2022-06-06 16:27:32.601,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,1.30,-1.10,-2.90,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052600,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-13.00,-11.00,-29.00,0.00,0.00,-155.00,31,11.00,0.00,1.38,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.44,3.94,3.94,1.12,0.89,3352,2022-06-06 23:27:32.649,2022-06-06 16:27:32.649,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,1.00,-1.10,-2.90,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052649,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-10.00,-11.00,-29.00,0.00,0.00,-155.00,31,11.00,0.00,1.34,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182947,-118.129091,3.61,3.94,0.00,0.41,3.94,3.94,1.12,0.89,3502,2022-06-06 23:27:32.800,2022-06-06 16:27:32.800,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,0.90,-1.30,-2.70,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052799,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-9.00,-13.00,-27.00,0.00,0.00,-155.00,31,11.00,0.00,1.24,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182946,-118.129091,3.61,3.94,0.00,0.30,3.94,3.94,1.12,0.89,3600,2022-06-06 23:27:32.898,2022-06-06 16:27:32.898,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,0.70,-1.70,-2.70,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052897,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-7.00,-17.00,-27.00,0.00,0.00,-155.00,31,11.00,0.00,0.92,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182946,-118.129091,3.61,3.94,0.00,0.27,3.94,3.94,1.12,0.89,3652,2022-06-06 23:27:32.949,2022-06-06 16:27:32.949,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,0.50,-2.00,-2.70,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558052949,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-5.00,-20.00,-27.00,0.00,0.00,-155.00,31,11.00,0.00,0.82,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182946,-118.129091,3.61,3.94,0.00,0.25,3.94,3.94,1.12,0.89,3754,2022-06-06 23:27:33.051,2022-06-06 16:27:33.051,15,0,0,16.251,34.182946,-118.129091,0.00,0.00,0.00,0.50,-1.90,-2.60,0,1,0,78,100,-7528,2640,16251,3151.50,10,Sport,1,0,0,0,0,0,0,1654558053051,4113,4113,4111,4101,0,0,27,,,,,,,0,0,0,-5.00,-19.00,-26.00,0.00,0.00,-155.00,31,11.00,0.00,0.77,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
