latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182642,-118.129102,0.40,0.40,0.41,0.05,0.40,0.40,0.41,0.05,1,2022-06-05 23:10:46.160,2022-06-05 16:10:46.160,16,0,0,15.516,34.182642,-118.129102,0.10,0.00,-0.40,1.60,-2.20,-15.30,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646160,3934,3927,3935,3934,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AG3L53400KG,,0,3645,0,-16.00,-22.00,-153.00,0.00,0.00,-327.00,11,4.00,4.12,0.51,1.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,(null),(null),,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182642,-118.129102,0.40,0.40,0.41,0.08,0.40,0.40,0.41,0.08,101,2022-06-05 23:10:46.260,2022-06-05 16:10:46.260,16,0,0,15.516,34.182642,-118.129102,0.10,0.00,-0.40,1.80,-2.10,-15.40,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646260,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-18.00,-21.00,-154.00,0.00,0.00,-327.00,11,4.00,4.12,0.81,1.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.50,0.50,0.51,0.10,0.50,0.50,0.51,0.10,200,2022-06-05 23:10:46.359,2022-06-05 16:10:46.359,16,0,0,15.516,34.182642,-118.129102,0.10,0.00,-0.50,2.50,-1.70,-15.50,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646359,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-25.00,-17.00,-155.00,0.00,0.00,-327.00,11,5.00,5.10,0.96,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.50,0.50,0.51,0.10,0.50,0.50,0.51,0.10,300,2022-06-05 23:10:46.459,2022-06-05 16:10:46.459,16,0,0,15.516,34.182642,-118.129102,0.10,0.00,-0.50,3.00,-1.50,-15.50,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646459,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-30.00,-15.00,-155.00,0.00,0.00,-327.00,11,5.00,5.10,1.04,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.60,0.60,0.51,0.12,0.60,0.60,0.51,0.12,399,2022-06-05 23:10:46.559,2022-06-05 16:10:46.559,16,0,0,15.516,34.182642,-118.129102,0.10,0.00,-0.50,3.20,-1.40,-15.60,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646558,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-32.00,-14.00,-156.00,0.00,0.00,-327.00,11,6.00,5.10,1.18,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.60,0.70,0.51,0.14,0.60,0.60,0.51,0.14,500,2022-06-05 23:10:46.659,2022-06-05 16:10:46.659,16,0,0,15.516,34.182642,-118.129102,0.10,0.00,-0.50,3.50,-0.90,-15.60,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646659,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-35.00,-9.00,-156.00,0.00,0.00,-327.00,11,6.00,5.10,1.41,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.70,0.70,0.51,0.15,0.70,0.70,0.51,0.15,600,2022-06-05 23:10:46.759,2022-06-05 16:10:46.759,16,0,0,15.516,34.182642,-118.129102,0.10,0.00,-0.50,3.50,-1.30,-15.70,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646759,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-35.00,-13.00,-157.00,0.00,0.00,-327.00,11,7.00,5.10,1.54,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.70,0.80,0.50,0.17,0.70,0.70,0.51,0.17,700,2022-06-05 23:10:46.859,2022-06-05 16:10:46.859,16,0,0,15.516,34.182642,-118.129102,0.00,0.00,-0.50,3.50,-1.60,-15.70,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646859,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-35.00,-16.00,-157.00,0.00,0.00,-327.00,11,7.00,5.00,1.68,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.80,0.80,0.50,0.18,0.80,0.80,0.51,0.18,799,2022-06-05 23:10:46.959,2022-06-05 16:10:46.959,16,0,0,15.516,34.182642,-118.129102,0.00,0.00,-0.50,3.30,-1.70,-15.60,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470646958,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-33.00,-17.00,-156.00,0.00,0.00,-327.00,11,8.00,5.00,1.79,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182643,-118.129102,0.80,0.90,0.50,0.19,0.80,0.80,0.51,0.19,900,2022-06-05 23:10:47.060,2022-06-05 16:10:47.060,16,0,0,15.516,34.182642,-118.129102,0.00,0.00,-0.50,3.20,-2.00,-15.50,0,1,0,58,100,-7368,2088,15516,3201.50,4,TakeOff,1,0,0,0,0,0,0,1654470647059,3934,3927,3935,3934,0,0,27,,,,,,,0,0,0,-32.00,-20.00,-155.00,0.00,0.00,-327.00,11,8.00,5.00,1.86,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
