latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182591,-118.129090,0.40,0.40,0.41,0.17,0.40,0.40,0.41,0.17,1,2022-06-06 23:21:55.088,2022-06-06 16:21:55.089,16,0,0,16.715,34.182589,-118.129090,0.10,0.00,-0.40,2.20,-1.60,-21.40,0,1,0,87,100,-4240,2939,16715,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715088,4224,4225,4224,4215,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AFBV5340045,,0,3416,0,-22.00,-16.00,-214.00,0.00,0.00,-329.00,11,4.00,4.12,1.72,1.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.40,0.40,0.41,0.19,0.40,0.40,0.41,0.19,100,2022-06-06 23:21:55.187,2022-06-06 16:21:55.187,16,0,0,16.715,34.182589,-118.129090,0.10,0.00,-0.40,2.30,-1.80,-21.40,0,1,0,87,100,-4240,2939,16715,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715187,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-23.00,-18.00,-214.00,0.00,0.00,-329.00,11,4.00,4.12,1.85,1.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.50,0.50,0.40,0.20,0.50,0.50,0.41,0.20,200,2022-06-06 23:21:55.287,2022-06-06 16:21:55.287,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.40,2.00,-1.80,-21.50,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715287,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-20.00,-18.00,-215.00,0.00,0.00,-329.00,11,5.00,4.00,1.98,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.50,0.50,0.40,0.21,0.50,0.50,0.41,0.21,299,2022-06-06 23:21:55.387,2022-06-06 16:21:55.387,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.40,1.60,-2.30,-21.50,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715386,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-16.00,-23.00,-215.00,0.00,0.00,-329.00,11,5.00,4.00,2.09,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.60,0.60,0.50,0.21,0.60,0.60,0.50,0.21,400,2022-06-06 23:21:55.487,2022-06-06 16:21:55.487,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.50,1.40,-2.00,-21.50,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715487,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-14.00,-20.00,-215.00,0.00,0.00,-329.00,11,6.00,5.00,2.09,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.60,0.60,0.50,0.22,0.60,0.60,0.50,0.22,501,2022-06-06 23:21:55.588,2022-06-06 16:21:55.588,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.50,1.60,-1.30,-21.50,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715588,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-16.00,-13.00,-215.00,0.00,0.00,-329.00,11,6.00,5.00,2.18,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.70,0.70,0.50,0.24,0.70,0.70,0.50,0.24,600,2022-06-06 23:21:55.687,2022-06-06 16:21:55.687,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.50,2.00,-0.90,-21.50,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715687,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-20.00,-9.00,-215.00,0.00,0.00,-329.00,11,7.00,5.00,2.44,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.70,0.70,0.50,0.26,0.70,0.70,0.50,0.26,701,2022-06-06 23:21:55.789,2022-06-06 16:21:55.789,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.50,2.40,-1.10,-21.50,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715788,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-24.00,-11.00,-215.00,0.00,0.00,-329.00,11,7.00,5.00,2.56,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.80,0.80,0.40,0.23,0.80,0.80,0.50,0.26,800,2022-06-06 23:21:55.887,2022-06-06 16:21:55.888,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.40,2.60,-1.30,-21.60,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715887,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-26.00,-13.00,-216.00,0.00,0.00,-329.00,11,8.00,4.00,2.34,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182591,-118.129090,0.80,0.80,0.50,0.24,0.80,0.80,0.50,0.26,901,2022-06-06 23:21:55.988,2022-06-06 16:21:55.988,16,0,0,16.556,34.182589,-118.129090,0.00,0.00,-0.50,2.60,-1.00,-21.70,0,1,0,86,100,-7285,2936,16556,3121.50,10,TakeOff,1,0,0,0,0,0,0,1654557715988,4224,4225,4224,4215,0,0,27,,,,,,,0,0,0,-26.00,-10.00,-217.00,0.00,0.00,-329.00,11,8.00,5.00,2.41,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
