latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182624,-118.129104,0.30,0.40,0.40,0.15,0.30,0.30,0.40,0.15,0,2022-06-05 23:33:41.194,2022-06-05 16:33:41.194,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.40,2.50,-1.50,-6.00,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021193,4243,4244,4242,4232,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AFBV5340045,,0,3403,0,-25.00,-15.00,-60.00,0.00,0.00,-63.00,11,3.00,4.00,1.45,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,(null),(null),,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.40,0.40,0.40,0.14,0.40,0.40,0.40,0.15,99,2022-06-05 23:33:41.293,2022-06-05 16:33:41.293,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.40,2.30,-1.60,-5.90,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021292,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-23.00,-16.00,-59.00,0.00,0.00,-63.00,11,4.00,4.00,1.41,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.40,0.50,0.40,0.15,0.40,0.40,0.40,0.15,200,2022-06-05 23:33:41.393,2022-06-05 16:33:41.393,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.40,2.00,-1.70,-5.90,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021393,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-20.00,-17.00,-59.00,0.00,0.00,-63.00,11,4.00,4.00,1.48,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182623,-118.129104,0.50,0.50,0.50,0.14,0.50,0.50,0.50,0.15,299,2022-06-05 23:33:41.493,2022-06-05 16:33:41.493,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.50,1.80,-1.70,-5.90,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021492,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-18.00,-17.00,-59.00,0.00,0.00,-63.00,11,5.00,5.00,1.37,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.50,0.60,0.50,0.14,0.50,0.50,0.50,0.15,399,2022-06-05 23:33:41.593,2022-06-05 16:33:41.593,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.50,1.90,-1.60,-6.00,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021592,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-19.00,-16.00,-60.00,0.00,0.00,-63.00,11,5.00,5.00,1.42,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.60,0.60,0.50,0.17,0.60,0.60,0.50,0.17,500,2022-06-05 23:33:41.693,2022-06-05 16:33:41.693,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.50,2.40,-1.50,-6.10,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021693,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-24.00,-15.00,-61.00,0.00,0.00,-63.00,11,6.00,5.00,1.70,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.60,0.70,0.50,0.18,0.60,0.60,0.50,0.18,600,2022-06-05 23:33:41.793,2022-06-05 16:33:41.793,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.50,2.50,-1.10,-6.20,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021793,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-25.00,-11.00,-62.00,0.00,0.00,-63.00,11,6.00,5.00,1.75,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.70,0.70,0.50,0.21,0.70,0.70,0.50,0.21,700,2022-06-05 23:33:41.893,2022-06-05 16:33:41.893,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.50,2.50,-1.20,-6.20,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021893,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-25.00,-12.00,-62.00,0.00,0.00,-63.00,11,7.00,5.00,2.10,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.70,0.80,0.50,0.22,0.70,0.70,0.50,0.22,800,2022-06-05 23:33:41.993,2022-06-05 16:33:41.993,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.50,2.40,-1.40,-6.10,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472021993,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-24.00,-14.00,-61.00,1.00,0.00,-63.00,11,7.00,5.00,2.15,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182624,-118.129104,0.80,0.80,0.50,0.19,0.80,0.80,0.50,0.22,899,2022-06-05 23:33:42.093,2022-06-05 16:33:42.093,16,0,0,16.862,34.182622,-118.129104,0.00,0.00,-0.50,2.20,-1.80,-6.20,0,1,0,90,100,-4267,3059,16862,3111.50,10,TakeOff,1,0,0,0,0,0,0,1654472022092,4243,4244,4242,4232,0,0,27,,,,,,,0,0,0,-22.00,-18.00,-62.00,1.00,0.00,-63.00,11,8.00,5.00,1.93,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
