latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182635,-118.129102,0.30,0.40,0.40,0.13,0.30,0.30,0.40,0.13,0,2022-06-05 23:15:30.175,2022-06-05 16:15:30.175,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.40,2.00,-1.10,-19.50,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930174,3864,3859,3865,3864,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AG3L53400KG,,0,3645,0,-20.00,-11.00,-195.00,0.00,0.00,-347.00,11,3.00,4.00,1.30,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,(null),(null),,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182635,-118.129102,0.40,0.40,0.40,0.15,0.40,0.40,0.40,0.15,50,2022-06-05 23:15:30.225,2022-06-05 16:15:30.225,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.40,1.70,-1.20,-19.50,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930224,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-17.00,-12.00,-195.00,0.00,0.00,-347.00,11,4.00,4.00,1.52,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182635,-118.129102,0.40,0.50,0.40,0.16,0.40,0.40,0.40,0.16,150,2022-06-05 23:15:30.325,2022-06-05 16:15:30.325,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.40,1.70,-1.00,-19.50,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930324,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-17.00,-10.00,-195.00,0.00,0.00,-347.00,11,4.00,4.00,1.60,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.50,0.50,0.40,0.18,0.50,0.50,0.40,0.18,300,2022-06-05 23:15:30.474,2022-06-05 16:15:30.475,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.40,1.60,-0.60,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930474,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-16.00,-6.00,-194.00,0.00,0.00,-347.00,11,5.00,4.00,1.79,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.50,0.60,0.50,0.19,0.50,0.50,0.50,0.19,400,2022-06-05 23:15:30.575,2022-06-05 16:15:30.575,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,1.60,-0.60,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930574,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-16.00,-6.00,-194.00,0.00,0.00,-347.00,11,5.00,5.00,1.86,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.60,0.60,0.50,0.18,0.60,0.60,0.50,0.19,500,2022-06-05 23:15:30.674,2022-06-05 16:15:30.674,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,1.70,-0.60,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930674,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-17.00,-6.00,-194.00,0.00,0.00,-347.00,11,6.00,5.00,1.76,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.60,0.70,0.50,0.18,0.60,0.60,0.50,0.19,600,2022-06-05 23:15:30.774,2022-06-05 16:15:30.774,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,1.70,-0.60,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930774,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-17.00,-6.00,-194.00,0.00,0.00,-347.00,11,6.00,5.00,1.80,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.70,0.70,0.50,0.18,0.70,0.70,0.50,0.19,700,2022-06-05 23:15:30.874,2022-06-05 16:15:30.874,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,1.60,-0.50,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930874,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-16.00,-5.00,-194.00,0.00,0.00,-347.00,11,7.00,5.00,1.84,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.70,0.80,0.50,0.19,0.70,0.70,0.50,0.19,800,2022-06-05 23:15:30.974,2022-06-05 16:15:30.975,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,1.50,-0.30,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470930974,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-15.00,-3.00,-194.00,0.00,0.00,-347.00,11,7.00,5.00,1.89,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.80,0.80,0.50,0.18,0.80,0.80,0.50,0.19,900,2022-06-05 23:15:31.075,2022-06-05 16:15:31.075,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,1.80,0.00,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470931074,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-18.00,0.00,-194.00,0.00,0.00,-347.00,11,8.00,5.00,1.84,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.80,0.90,0.50,0.19,0.80,0.80,0.50,0.19,1000,2022-06-05 23:15:31.175,2022-06-05 16:15:31.175,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,2.10,0.10,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470931174,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-21.00,1.00,-194.00,0.00,0.00,-347.00,11,8.00,5.00,1.89,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,0.90,1.00,0.50,0.21,0.90,0.90,0.50,0.21,1100,2022-06-05 23:15:31.275,2022-06-05 16:15:31.275,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,2.30,0.00,-19.30,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470931274,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-23.00,0.00,-193.00,0.00,0.00,-347.00,11,9.00,5.00,2.11,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,1.00,1.00,0.50,0.22,1.00,1.00,0.50,0.22,1200,2022-06-05 23:15:31.375,2022-06-05 16:15:31.375,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.50,2.50,-0.30,-19.30,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470931374,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-25.00,-3.00,-193.00,0.00,0.00,-347.00,11,10.00,5.00,2.16,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,1.00,1.10,0.40,0.21,1.00,1.00,0.50,0.22,1300,2022-06-05 23:15:31.475,2022-06-05 16:15:31.475,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.40,2.70,-0.50,-19.40,0,1,0,49,100,-7081,1752,15259,3211.50,4,TakeOff,1,0,0,0,0,0,0,1654470931474,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-27.00,-5.00,-194.00,0.00,0.00,-347.00,11,10.00,4.00,2.08,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,12.1,0.0,0.0,0.0,0.0,0.0,0
34.182636,-118.129102,1.00,1.10,0.40,0.21,1.00,1.00,0.50,0.22,1400,2022-06-05 23:15:31.575,2022-06-05 16:15:31.575,16,0,0,15.259,34.182634,-118.129101,0.00,0.00,-0.40,1.10,-0.30,-19.50,0,1,0,49,100,-7081,1752,15259,3211.50,4,WP,1,0,0,0,0,0,0,1654470931574,3864,3859,3865,3864,0,0,27,,,,,,,0,0,0,-11.00,-3.00,-195.00,0.00,0.00,-348.00,14,10.00,4.00,2.11,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,12.1,0.0,0.0,0.0,0.0,0.0,0
