latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182622,-118.129103,0.30,0.40,0.41,0.08,0.30,0.30,0.41,0.08,2,2022-06-05 23:36:19.686,2022-06-05 16:36:19.686,15,0,0,16.618,34.182622,-118.129103,0.10,0.00,-0.40,1.90,-0.90,-7.70,0,1,0,85,100,-4875,2870,16618,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472179686,4195,4196,4195,4183,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AFBV5340045,,0,3403,0,-19.00,-9.00,-77.00,0.00,0.00,-67.00,11,3.00,4.12,0.83,1.00,0.00,-4.00,0,,,100,100,0,1,0,0,0,1,6,(null),(null),,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182622,-118.129103,0.40,0.40,0.40,0.09,0.40,0.40,0.41,0.09,101,2022-06-05 23:36:19.785,2022-06-05 16:36:19.785,15,0,0,16.618,34.182622,-118.129103,0.00,0.00,-0.40,2.20,-0.70,-7.80,0,1,0,85,100,-4875,2870,16618,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472179785,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-22.00,-7.00,-78.00,0.00,0.00,-67.00,11,4.00,4.00,0.89,0.00,0.00,-4.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182622,-118.129103,0.40,0.50,0.40,0.09,0.40,0.40,0.41,0.09,201,2022-06-05 23:36:19.885,2022-06-05 16:36:19.885,15,0,0,16.618,34.182622,-118.129103,0.00,0.00,-0.40,2.10,-0.20,-7.80,0,1,0,85,100,-4875,2870,16618,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472179885,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-21.00,-2.00,-78.00,0.00,0.00,-67.00,11,4.00,4.00,0.86,0.00,0.00,-4.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182622,-118.129103,0.50,0.50,0.40,0.09,0.50,0.50,0.41,0.09,301,2022-06-05 23:36:19.985,2022-06-05 16:36:19.985,15,0,0,16.618,34.182622,-118.129103,0.00,0.00,-0.40,2.00,-0.30,-7.90,0,1,0,85,100,-4875,2870,16618,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472179985,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-20.00,-3.00,-79.00,0.00,0.00,-67.00,11,5.00,4.00,0.89,0.00,0.00,-4.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182622,-118.129103,0.50,0.60,0.50,0.09,0.50,0.50,0.50,0.09,400,2022-06-05 23:36:20.084,2022-06-05 16:36:20.084,15,0,0,16.618,34.182622,-118.129103,0.00,0.00,-0.50,2.10,-0.10,-7.80,0,1,0,85,100,-4875,2870,16618,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472180084,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-21.00,-1.00,-78.00,0.00,0.00,-67.00,11,5.00,5.00,0.86,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182622,-118.129103,0.60,0.60,0.50,0.09,0.60,0.60,0.50,0.09,500,2022-06-05 23:36:20.184,2022-06-05 16:36:20.184,15,0,0,16.618,34.182622,-118.129103,0.00,0.00,-0.50,2.20,-0.10,-7.80,0,1,0,85,100,-4875,2870,16618,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472180184,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-22.00,-1.00,-78.00,0.00,0.00,-67.00,11,6.00,5.00,0.89,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182623,-118.129103,0.60,0.70,0.50,0.11,0.60,0.60,0.50,0.11,601,2022-06-05 23:36:20.285,2022-06-05 16:36:20.285,15,0,0,16.465,34.182622,-118.129103,0.00,0.00,-0.50,2.30,-0.30,-7.90,0,1,0,85,100,-7702,2866,16465,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472180285,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-23.00,-3.00,-79.00,0.00,0.00,-68.00,11,6.00,5.00,1.11,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182623,-118.129103,0.70,0.70,0.50,0.12,0.70,0.70,0.50,0.12,701,2022-06-05 23:36:20.386,2022-06-05 16:36:20.386,15,0,0,16.465,34.182622,-118.129103,0.00,0.00,-0.50,2.50,-0.50,-7.90,0,1,0,85,100,-7702,2866,16465,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472180385,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-25.00,-5.00,-79.00,0.00,0.00,-68.00,11,7.00,5.00,1.15,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182623,-118.129103,0.70,0.80,0.50,0.12,0.70,0.70,0.50,0.12,802,2022-06-05 23:36:20.486,2022-06-05 16:36:20.486,15,0,0,16.465,34.182622,-118.129103,0.00,0.00,-0.50,2.50,-0.70,-7.90,0,1,0,85,100,-7702,2866,16465,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472180486,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-25.00,-7.00,-79.00,0.00,0.00,-68.00,11,7.00,5.00,1.19,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182623,-118.129103,0.80,0.90,0.50,0.12,0.80,0.80,0.50,0.12,900,2022-06-05 23:36:20.584,2022-06-05 16:36:20.584,15,0,0,16.465,34.182622,-118.129103,0.00,0.00,-0.50,2.50,-0.40,-8.00,0,1,0,85,100,-7702,2866,16465,3131.50,10,TakeOff,1,0,0,0,0,0,0,1654472180584,4195,4196,4195,4183,0,0,27,,,,,,,0,0,0,-25.00,-4.00,-80.00,0.00,0.00,-68.00,11,8.00,5.00,1.22,0.00,0.00,-5.00,0,,,100,100,0,1,0,0,0,1,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
