latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182627,-118.129101,0.40,0.40,0.45,0.17,0.40,0.40,0.45,0.17,1,2022-06-05 23:29:49.896,2022-06-05 16:29:49.896,16,0,0,17.112,34.182626,-118.129101,0.20,0.00,-0.40,2.70,1.60,-1.30,0,1,0,100,100,-4742,3403,17112,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471789896,4343,4346,4343,4336,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AFBV5340045,,0,3403,0,-27.00,16.00,-13.00,0.00,0.00,0.00,11,4.00,4.47,1.65,2.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,(null),(null),,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182628,-118.129101,0.40,0.40,0.41,0.18,0.40,0.40,0.45,0.18,100,2022-06-05 23:29:49.996,2022-06-05 16:29:49.996,16,0,0,17.112,34.182626,-118.129101,0.10,0.00,-0.40,3.10,1.00,-1.30,0,1,0,100,100,-4742,3403,17112,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471789995,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-31.00,10.00,-13.00,0.00,0.00,0.00,11,4.00,4.12,1.82,1.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182627,-118.129101,0.50,0.50,0.51,0.17,0.50,0.50,0.51,0.18,200,2022-06-05 23:29:50.096,2022-06-05 16:29:50.096,16,0,0,17.112,34.182626,-118.129101,0.10,0.00,-0.50,3.40,1.20,-1.30,0,1,0,100,100,-4742,3403,17112,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790095,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-34.00,12.00,-13.00,0.00,0.00,0.00,11,5.00,5.10,1.70,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182627,-118.129101,0.50,0.50,0.51,0.18,0.50,0.50,0.51,0.18,300,2022-06-05 23:29:50.196,2022-06-05 16:29:50.196,16,0,0,17.112,34.182626,-118.129101,0.10,0.00,-0.50,3.20,0.80,-1.20,0,1,0,100,100,-4742,3403,17112,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790195,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-32.00,8.00,-12.00,0.00,0.00,0.00,11,5.00,5.10,1.81,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182628,-118.129102,0.60,0.60,0.51,0.23,0.60,0.60,0.51,0.23,399,2022-06-05 23:29:50.294,2022-06-05 16:29:50.294,16,0,0,16.935,34.182626,-118.129101,0.10,0.00,-0.50,3.20,0.90,-1.20,0,1,0,100,100,-7284,3401,16935,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790294,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-32.00,9.00,-12.00,0.00,0.00,0.00,11,6.00,5.10,2.30,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182628,-118.129102,0.60,0.60,0.51,0.24,0.60,0.60,0.51,0.24,501,2022-06-05 23:29:50.397,2022-06-05 16:29:50.397,16,0,0,16.935,34.182626,-118.129101,0.10,0.00,-0.50,3.10,0.50,-1.20,0,1,0,100,100,-7284,3401,16935,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790396,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-31.00,5.00,-12.00,0.00,0.00,0.00,11,6.00,5.10,2.42,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182628,-118.129102,0.70,0.70,0.51,0.25,0.70,0.70,0.51,0.25,601,2022-06-05 23:29:50.496,2022-06-05 16:29:50.496,16,0,0,16.935,34.182626,-118.129101,0.10,0.00,-0.50,3.50,0.30,-1.30,0,1,0,100,100,-7284,3401,16935,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790496,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-35.00,3.00,-13.00,0.00,0.00,0.00,11,7.00,5.10,2.51,1.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182628,-118.129102,0.70,0.70,0.41,0.26,0.70,0.70,0.51,0.26,700,2022-06-05 23:29:50.596,2022-06-05 16:29:50.596,15,0,0,16.935,34.182626,-118.129101,0.10,0.00,-0.40,3.70,0.90,-1.40,0,1,0,100,100,-7284,3401,16935,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790595,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-37.00,9.00,-14.00,0.00,0.00,0.00,11,7.00,4.12,2.61,1.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182628,-118.129102,0.70,0.80,0.41,0.26,0.70,0.70,0.51,0.26,801,2022-06-05 23:29:50.696,2022-06-05 16:29:50.696,15,0,0,16.935,34.182626,-118.129101,0.10,0.00,-0.40,3.50,0.90,-1.40,0,1,0,100,100,-7284,3401,16935,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790696,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-35.00,9.00,-14.00,0.00,0.00,0.00,11,7.00,4.12,2.55,1.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182628,-118.129102,0.80,0.80,0.40,0.26,0.80,0.80,0.51,0.26,900,2022-06-05 23:29:50.796,2022-06-05 16:29:50.796,16,0,0,16.935,34.182626,-118.129101,0.00,0.00,-0.40,3.40,0.90,-1.40,0,1,0,100,100,-7284,3401,16935,3061.50,10,TakeOff,1,0,0,0,0,0,0,1654471790795,4343,4346,4343,4336,0,0,27,,,,,,,0,0,0,-34.00,9.00,-14.00,0.00,0.00,0.00,11,8.00,4.00,2.61,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
