latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
34.182607,-118.129082,0.40,0.40,0.41,0.11,0.40,0.40,0.41,0.11,2,2022-06-06 23:10:49.494,2022-06-06 16:10:49.495,15,0,0,17.007,34.182606,-118.129083,0.00,0.10,-0.40,1.40,-3.00,-14.70,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557049494,4319,4320,4317,4313,0,0,27,Litchi_iOS_2.14.0,Brian-MAVIC 2,163DFCK001S13F,1DUCFB800104PR,0P2AFBV5340045,,0,3416,0,-14.00,-30.00,-147.00,0.00,0.00,-156.00,11,4.00,4.12,1.15,0.00,1.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.40,0.40,0.41,0.13,0.40,0.40,0.41,0.13,100,2022-06-06 23:10:49.592,2022-06-06 16:10:49.592,15,0,0,17.007,34.182606,-118.129083,0.00,0.10,-0.40,1.10,-3.00,-14.70,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557049592,4319,4320,4317,4313,0,0,27,,,,,,,0,0,0,-11.00,-30.00,-147.00,0.00,0.00,-156.00,11,4.00,4.12,1.27,0.00,1.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.50,0.50,0.51,0.12,0.50,0.50,0.51,0.13,199,2022-06-06 23:10:49.692,2022-06-06 16:10:49.692,15,0,0,17.007,34.182606,-118.129083,0.00,0.10,-0.50,1.10,-3.00,-14.50,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557049691,4319,4320,4317,4313,0,0,27,,,,,,,0,0,0,-11.00,-30.00,-145.00,0.00,0.00,-156.00,11,5.00,5.10,1.23,0.00,1.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.50,0.50,0.50,0.13,0.50,0.50,0.51,0.13,300,2022-06-06 23:10:49.792,2022-06-06 16:10:49.792,15,0,0,17.007,34.182606,-118.129083,0.00,0.00,-0.50,1.50,-3.20,-14.70,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557049792,4319,4320,4317,4313,0,0,27,,,,,,,0,0,0,-15.00,-32.00,-147.00,0.00,0.00,-156.00,11,5.00,5.00,1.33,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.60,0.60,0.50,0.16,0.60,0.60,0.51,0.16,401,2022-06-06 23:10:49.893,2022-06-06 16:10:49.893,15,0,0,17.007,34.182606,-118.129083,0.00,0.00,-0.50,1.70,-3.30,-14.60,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557049893,4319,4320,4317,4313,0,0,27,,,,,,,0,0,0,-17.00,-33.00,-146.00,0.00,0.00,-156.00,11,6.00,5.00,1.56,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.60,0.70,0.50,0.17,0.60,0.60,0.51,0.17,501,2022-06-06 23:10:49.993,2022-06-06 16:10:49.993,15,0,0,17.007,34.182606,-118.129083,0.00,0.00,-0.50,1.60,-3.40,-14.50,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557049993,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-16.00,-34.00,-145.00,0.00,0.00,-156.00,11,6.00,5.00,1.65,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.70,0.70,0.50,0.18,0.70,0.70,0.51,0.18,600,2022-06-06 23:10:50.092,2022-06-06 16:10:50.092,15,0,0,17.007,34.182606,-118.129083,0.00,0.00,-0.50,1.70,-3.50,-14.60,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557050092,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-17.00,-35.00,-146.00,0.00,0.00,-156.00,11,7.00,5.00,1.79,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.70,0.80,0.50,0.19,0.70,0.70,0.51,0.19,700,2022-06-06 23:10:50.193,2022-06-06 16:10:50.193,15,0,0,17.007,34.182606,-118.129083,0.00,0.00,-0.50,1.80,-3.40,-14.60,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557050192,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-18.00,-34.00,-146.00,0.00,0.00,-156.00,11,7.00,5.00,1.86,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.80,0.80,0.40,0.16,0.80,0.80,0.51,0.19,801,2022-06-06 23:10:50.293,2022-06-06 16:10:50.293,15,0,0,17.007,34.182606,-118.129083,0.00,0.00,-0.40,2.10,-3.40,-14.70,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557050293,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-21.00,-34.00,-147.00,0.00,0.00,-156.00,11,8.00,4.00,1.61,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.80,0.90,0.40,0.16,0.80,0.80,0.51,0.19,901,2022-06-06 23:10:50.394,2022-06-06 16:10:50.394,15,0,0,17.007,34.182606,-118.129083,0.00,0.00,-0.40,2.10,-3.10,-14.70,0,1,0,98,100,-4356,3344,17007,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557050393,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-21.00,-31.00,-147.00,0.00,0.00,-156.00,11,8.00,4.00,1.62,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.90,0.90,0.40,0.18,0.90,0.90,0.51,0.19,1001,2022-06-06 23:10:50.493,2022-06-06 16:10:50.493,15,0,0,16.667,34.182606,-118.129083,0.00,0.00,-0.40,1.80,-2.70,-14.70,0,1,0,98,100,-6926,3342,16667,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557050493,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-18.00,-27.00,-147.00,0.00,0.00,-156.00,11,9.00,4.00,1.84,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129082,0.90,1.00,0.40,0.18,0.90,0.90,0.51,0.19,1102,2022-06-06 23:10:50.595,2022-06-06 16:10:50.595,15,0,0,16.667,34.182606,-118.129083,0.00,0.00,-0.40,1.40,-2.60,-14.70,0,1,0,98,100,-6926,3342,16667,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557050594,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-14.00,-26.00,-147.00,0.00,0.00,-156.00,11,9.00,4.00,1.83,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
34.182607,-118.129081,1.00,1.00,0.40,0.19,1.00,1.00,0.51,0.19,1201,2022-06-06 23:10:50.693,2022-06-06 16:10:50.693,15,0,0,16.667,34.182606,-118.129083,0.00,0.00,-0.40,1.00,-2.50,-14.70,0,1,0,98,100,-6926,3342,16667,3011.50,10,TakeOff,1,0,0,0,0,0,0,1654557050693,4175,4159,4155,4165,0,0,27,,,,,,,0,0,0,-10.00,-25.00,-147.00,0.00,0.00,-156.00,11,10.00,4.00,1.87,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
